Date,BBCA,BBNI,BBRI,BMRI,ANTM,UNVR,TLKM,ICBP,PGAS,ASII,UNTR,GGRM,HMSP,MYOR,INDF
8/18/2016,15200,5875,2420,5712.5,785,9115,4250,9200,3170,8300,17500,67500,4070,1535,8250
8/19/2016,15300,5850,2400,5725,790,9055,4140,9025,3100,8100,16800,68025,4040,1525,8050
8/22/2016,15300,5775,2370,5700,775,9065,4160,9250,3170,8300,17275,67150,4020,1525,7925
8/23/2016,15275,5800,2310,5650,765,9100,4220,9350,3160,8100,17500,67000,4050,1505,7900
8/24/2016,15300,5825,2330,5675,775,9020,4220,9300,3200,8200,17775,66300,3980,1490,7900
8/25/2016,15250,5850,2370,5700,770,9180,4220,9625,3330,8400,18000,66825,4100,1505,7950
8/26/2016,15200,5825,2350,5700,750,9280,4210,9775,3350,8350,17700,65800,4060,1505,7925
8/29/2016,15025,5800,2300,5587.5,715,9090,4140,9500,3200,8075,17600,64900,4100,1495,7925
8/30/2016,15000,5825,2305,5637.5,715,9020,4170,9700,3100,8075,18700,63875,4050,1465,7900
8/31/2016,15050,5875,2330,5612.5,720,9130,4210,9975,3020,8150,18750,64400,3980,1510,7925
9/1/2016,15000,5850,2340,5537.5,700,9050,4160,10000,2820,8025,18800,62500,3980,1535,8000
9/2/2016,15000,5825,2325,5587.5,700,9130,4200,9700,2860,8100,19100,63300,3990,1540,8000
9/5/2016,15000,5825,2360,5587.5,705,9015,4200,9450,2840,8275,18525,64000,3910,1525,8125
9/6/2016,15025,5850,2375,5587.5,705,9060,4240,9475,2840,8300,19250,64450,3940,1505,8375
9/7/2016,15200,5825,2395,5637.5,705,9170,4210,9700,2800,8300,18700,63275,3940,1505,8525
9/8/2016,15175,5800,2395,5600,700,9150,4160,9800,2810,8300,18000,62450,4000,1510,8425
9/9/2016,15050,5675,2350,5425,690,8945,4050,9425,2810,8225,17500,61125,3890,1500,8200
9/13/2016,15025,5625,2335,5337.5,645,8950,4050,9425,2720,7950,17450,60000,3870,1455,8175
9/14/2016,14975,5500,2340,5300,620,8830,3970,9025,2680,7725,16825,61000,3760,1435,8000
9/15/2016,15100,5525,2395,5487.5,640,8885,4140,9450,2730,8150,17500,62500,3900,1440,8475
9/16/2016,15100,5475,2385,5537.5,625,8860,4090,9475,2660,7975,17850,62500,4080,1445,8475
9/19/2016,15250,5300,2370,5612.5,625,8870,4200,9700,2740,8225,17825,65025,4110,1485,8400
9/20/2016,15100,5450,2400,5700,625,8900,4160,9600,2680,8300,17675,63950,4020,1480,8350
9/21/2016,15175,5475,2400,5687.5,665,8995,4200,9600,2680,8550,17600,64375,4000,1470,8600
9/22/2016,15350,5575,2415,5825,675,8960,4230,9475,2690,8775,17975,65125,4060,1475,8675
9/23/2016,15475,5525,2415,5750,665,9110,4230,9500,2690,8600,17925,65125,4090,1470,8875
9/26/2016,15350,5525,2405,5825,645,8970,4240,9350,2840,8425,17200,64000,4030,1465,8750
9/27/2016,16000,5600,2420,5875,770,9085,4280,9300,2870,8700,18100,64075,4090,1470,9125
9/28/2016,15425,5625,2420,5650,795,9090,4250,9625,2820,8725,18250,63600,4240,1475,9000
9/29/2016,15725,5600,2445,5712.5,830,9140,4290,9725,2850,8675,18500,62500,4040,1500,9150
9/30/2016,15700,5550,2440,5600,820,8910,4310,9475,2870,8250,17700,62000,3950,1495,8700
10/3/2016,15975,5625,2455,5637.5,805,9040,4380,9750,2870,8475,18350,64900,4110,1515,9150
10/4/2016,15950,5575,2455,5600,830,9010,4360,9750,2900,8600,18450,66975,4190,1525,8925
10/5/2016,15800,5525,2460,5500,795,8965,4300,9725,2730,8425,18700,66975,4140,1505,8900
10/6/2016,15775,5400,2480,5475,790,9035,4210,9725,2670,8350,19300,66850,4180,1525,8900
10/7/2016,15800,5300,2395,5450,800,8900,4200,9575,2600,8200,19450,65900,4100,1520,8900
10/10/2016,15700,5300,2370,5450,790,8920,4160,9625,2610,8275,18850,65025,4030,1500,8725
10/11/2016,15800,5200,2390,5425,830,9050,4160,9800,2590,8325,19450,64500,4090,1495,8925
10/12/2016,15600,5175,2400,5500,840,9000,4140,9800,2580,8300,19100,64250,4020,1505,8925
10/13/2016,15450,5375,2395,5525,830,8900,4180,9475,2570,8200,19400,64925,4000,1435,8700
10/14/2016,15800,5475,2445,5675,825,9000,4210,9800,2560,8325,19200,64800,4110,1515,8825
10/17/2016,15900,5500,2430,5687.5,835,8945,4240,9600,2590,8225,19800,65100,4190,1520,8625
10/18/2016,16050,5400,2440,5700,830,8895,4230,9525,2570,8475,19800,66175,4130,1510,8650
10/19/2016,15975,5400,2430,5687.5,825,8865,4200,9450,2500,8375,20100,66275,4080,1515,8550
10/20/2016,15750,5450,2425,5650,810,8860,4200,9475,2490,8375,20050,65150,4130,1515,8600
10/21/2016,15800,5425,2445,5612.5,820,8830,4210,9575,2440,8375,20200,65475,4170,1520,8725
10/24/2016,15675,5450,2440,5600,840,8880,4220,9500,2570,8300,20325,65875,4080,1520,8725
10/25/2016,15500,5475,2430,5587.5,835,8885,4200,9600,2600,8175,20750,65225,4010,1515,8525
10/26/2016,15500,5450,2415,5537.5,840,8900,4190,9525,2560,8200,21150,65250,3990,1530,8525
10/27/2016,15525,5525,2440,5662.5,875,8885,4240,9575,2550,8250,21550,66400,3980,1520,8625
10/28/2016,15600,5525,2440,5687.5,865,8905,4230,9525,2590,8175,21100,66000,3990,1520,8525
10/31/2016,15525,5575,2440,5737.5,895,8895,4220,9400,2560,8225,21625,67900,3950,1520,8500
11/1/2016,15450,5525,2445,5712.5,900,8890,4200,9200,2520,8325,22275,68000,3990,1520,8500
11/2/2016,15475,5525,2480,5750,900,8885,4200,9150,2460,8325,22275,68250,4000,1520,8450
11/3/2016,15425,5475,2465,5575,890,8835,4150,8800,2400,8125,21850,65000,3900,1510,8200
11/4/2016,15500,5600,2480,5550,910,8795,4150,9100,2470,8125,21850,67050,3940,1505,8175
11/7/2016,15400,5575,2490,5687.5,910,8800,4150,9275,2480,8225,22275,66475,3980,1505,8150
11/8/2016,15500,5725,2575,5787.5,910,8875,4280,9575,2490,8375,22950,67950,4070,1500,8375
11/9/2016,15300,5575,2520,5675,890,8875,4120,9450,2480,8250,22725,67200,4040,1500,8200
11/10/2016,15225,5575,2540,5712.5,895,8740,4190,9425,2510,8300,23275,67950,4000,1505,8300
11/11/2016,14675,5150,2395,5425,900,8200,3960,8775,2370,7700,22850,64150,3820,1500,7675
11/14/2016,14375,5125,2225,5162.5,885,8200,3790,8550,2270,7625,21800,61600,3850,1490,7600
11/15/2016,14550,5000,2205,5275,885,8195,3840,8650,2230,7625,20700,61125,3800,1490,7600
11/16/2016,14725,5225,2300,5412.5,880,8220,4000,8825,2350,7825,22900,62500,3760,1510,7700
11/17/2016,14750,5225,2300,5450,900,8100,4000,9100,2410,7850,21900,62975,3780,1515,7825
11/18/2016,14725,5225,2300,5462.5,900,8050,3970,9100,2390,7850,21300,63100,3800,1515,7775
11/21/2016,14725,5200,2290,5350,890,8000,3930,8775,2400,7900,20775,63000,3780,1515,7800
11/22/2016,14650,5250,2295,5462.5,910,7960,3950,8725,2520,7750,21425,64500,3990,1525,7700
11/23/2016,14700,5125,2300,5450,975,8090,3940,8775,2530,7775,21900,64500,3930,1535,7700
11/24/2016,14550,5000,2260,5050,970,8020,3810,8550,2490,7525,21475,62500,3840,1535,7450
11/25/2016,14525,5025,2185,5075,965,8040,3830,8275,2610,7625,21900,62425,3910,1540,7425
11/28/2016,14375,5075,2095,5075,985,8020,3840,8350,2620,7825,21500,62775,3870,1535,7325
11/29/2016,14350,5100,2110,5162.5,975,8125,3840,8425,2620,7700,21775,63050,3830,1535,7525
11/30/2016,14300,5175,2180,5250,970,8105,3780,8650,2650,7550,21000,65000,3800,1570,7575
12/1/2016,14500,5275,2210,5250,955,8385,3860,8625,2710,7700,22250,65000,3840,1565,7700
12/2/2016,14675,5300,2260,5350,965,8480,3910,8750,2710,7850,22975,66325,3880,1555,7450
12/5/2016,14650,5325,2225,5325,965,8445,3960,8875,2750,7875,23500,67575,3950,1575,7525
12/6/2016,14675,5375,2265,5325,960,8360,3910,8700,2830,7850,23250,67450,3920,1575,7500
12/7/2016,14650,5350,2285,5350,960,8265,3850,8675,2790,7775,23025,65450,3950,1620,7875
12/8/2016,14700,5425,2300,5475,950,8290,3940,8850,2840,7800,22600,67500,3980,1600,8100
12/9/2016,14700,5475,2295,5487.5,945,8290,3960,8850,2840,7825,22800,66950,3980,1595,8050
12/13/2016,14700,5475,2345,5412.5,900,8145,3970,8950,2920,7850,22475,66850,3980,1600,8125
12/14/2016,14750,5475,2300,5437.5,880,8010,3920,8925,2880,7775,22325,67025,3950,1600,7975
12/15/2016,14775,5400,2280,5400,895,8030,3910,8700,2800,7750,22550,66300,4000,1615,7975
12/16/2016,14800,5350,2255,5375,885,7995,3820,8625,2730,7575,21975,65550,4000,1615,7750
12/19/2016,14725,5425,2250,5412.5,870,7970,3800,8325,2690,7625,21100,63900,3920,1615,7700
12/20/2016,14775,5400,2245,5400,865,7930,3730,8175,2640,7550,20700,62975,3930,1615,7625
12/21/2016,14675,5350,2200,5375,885,7700,3780,7925,2580,7700,20150,62000,3740,1610,7375
12/22/2016,14550,5300,2175,5375,860,7595,3750,7775,2480,7525,19525,60850,3630,1610,7250
12/23/2016,14450,5250,2175,5387.5,855,7575,3690,7550,2520,7325,19675,60300,3640,1610,7275
12/27/2016,14800,5250,2200,5400,850,7640,3730,7950,2530,7625,20050,62900,3800,1620,7650
12/28/2016,14725,5375,2275,5575,890,7860,3830,8325,2640,7825,20775,63850,3930,1620,7625
12/29/2016,15350,5475,2330,5787.5,895,8000,3940,8625,2760,8125,20950,64000,3920,1640,7850
12/30/2016,15500,5525,2335,5787.5,895,7760,3980,8575,2700,8275,21250,63900,3830,1645,7925
1/2/2017,15500,5525,2335,5787.5,895,7760,3980,8575,2700,8275,21250,63900,3830,1645,7925
1/3/2017,15775,5475,2380,5650,885,7765,3950,8600,2820,8200,21000,63300,3800,1750,7725
1/4/2017,15700,5600,2440,5675,865,8040,3950,8600,2870,8000,21400,63200,3920,1780,7800
1/5/2017,15675,5625,2420,5625,870,8110,3950,8575,2860,8125,21975,65600,3980,1750,8000
1/6/2017,15600,5600,2420,5687.5,865,8120,4000,8525,2840,8175,21700,64425,4000,1755,8025
1/9/2017,15350,5550,2350,5637.5,855,8030,4020,8800,2760,8150,21900,63600,3970,1775,7825
1/10/2017,15400,5600,2360,5700,865,8020,4000,8775,2740,8200,21950,63000,3950,1755,7975
1/11/2017,15300,5600,2360,5687.5,875,7995,3960,8575,2800,8025,21800,63150,3950,1750,7950
1/12/2017,15325,5550,2375,5650,865,7990,3960,8550,2730,7925,21225,63250,3900,1750,7875
1/13/2017,15275,5475,2390,5550,920,7920,3950,8525,2760,8000,21925,63050,3900,1755,7875
1/16/2017,15175,5475,2380,5462.5,905,7925,3950,8450,2700,7975,21550,63200,3950,1755,7800
1/17/2017,15175,5525,2385,5462.5,895,7925,3970,8425,2670,8050,21400,62500,3920,1750,7800
1/18/2017,15300,5575,2390,5525,895,8180,3960,8575,2730,8125,21700,63000,3880,1755,7950
1/19/2017,15375,5450,2400,5525,900,8080,3970,8600,2720,8150,21775,63400,3870,1750,8025
1/20/2017,15250,5450,2360,5500,885,8100,3830,8500,2600,8000,22000,62500,3830,1765,8050
1/23/2017,15050,5525,2360,5487.5,865,8240,3840,8450,2580,8025,21975,63475,3860,1765,8100
1/24/2017,15050,5550,2365,5500,805,8400,3910,8475,2660,8050,22800,63750,3950,1760,8000
1/25/2017,14950,5500,2340,5500,805,8380,3900,8600,2650,8100,22625,63000,3990,1750,8000
1/26/2017,15300,5600,2350,5450,810,8360,3940,8550,2730,8075,22900,63400,3990,1750,8000
1/27/2017,15400,5750,2345,5487.5,805,8340,3890,8550,2800,8100,22600,62800,3920,1760,8000
1/30/2017,15450,5725,2350,5512.5,800,8265,3860,8475,2880,7900,22375,62800,3900,1755,7800
1/31/2017,15300,5700,2345,5450,800,8240,3870,8400,2880,7950,21850,61750,3850,1770,7925
2/1/2017,15425,5950,2390,5487.5,810,8255,3940,8425,2880,8050,22300,62700,3860,1825,7925
2/2/2017,15450,6025,2395,5500,840,8310,3950,8450,2870,8100,22600,62000,3880,1865,7925
2/3/2017,15475,5975,2400,5537.5,830,8400,3950,8450,2870,8100,23000,61800,3910,1900,7875
2/6/2017,15600,6025,2410,5687.5,815,8340,3960,8575,3010,8125,23075,61850,3980,1885,7950
2/7/2017,15625,6100,2405,5700,805,8345,3920,8475,2900,8125,23100,62500,3960,1860,7925
2/8/2017,15600,6125,2390,5612.5,805,8345,3870,8500,2830,8050,23000,62600,3930,1825,7950
2/9/2017,15625,6200,2395,5737.5,800,8365,3870,8500,2810,8075,22750,62400,3870,1810,7950
2/10/2017,15000,6250,2405,5700,810,8520,3890,8550,2820,8050,23000,62000,3890,1810,8000
2/13/2017,15525,6300,2415,5725,810,8485,3920,8500,2870,8100,23325,62000,3890,1825,8000
2/14/2017,15500,6300,2400,5712.5,800,8485,3860,8450,2800,8075,23025,61500,3850,1885,7975
2/15/2017,15500,6300,2400,5712.5,800,8485,3860,8450,2800,8075,23025,61500,3850,1885,7975
2/16/2017,15500,6200,2400,5600,800,8520,3870,8400,2830,8100,23825,61000,3870,1885,8000
2/17/2017,15475,6300,2340,5537.5,795,8520,3870,8375,2760,7900,23875,60800,3850,1880,8000
2/20/2017,15450,6275,2350,5637.5,785,8420,3870,8375,2690,7950,24425,60500,3840,1890,8125
2/21/2017,15500,6275,2380,5575,790,8550,3880,8250,2690,7925,24475,60150,3800,1890,8150
2/22/2017,15500,6275,2400,5650,785,8575,3880,8250,2690,7975,24375,62200,3850,1850,8125
2/23/2017,15500,6325,2385,5575,785,8450,3840,8300,2840,8050,24650,63125,3890,1900,8075
2/24/2017,15500,6350,2390,5550,765,8450,3840,8325,2860,8125,25500,65000,3920,1910,8100
2/27/2017,15500,6175,2375,5587.5,740,8450,3870,8350,2820,8025,24925,65750,3950,1990,7975
2/28/2017,15450,6250,2390,5650,745,8435,3850,8325,2830,8200,24650,65850,3870,2060,8125
3/1/2017,15500,6225,2390,5675,750,8435,3850,8275,2790,8325,23900,64625,3850,2050,8000
3/2/2017,15500,6225,2370,5662.5,770,8420,3830,8250,2770,8475,25075,65850,4090,2060,8025
3/3/2017,15475,6350,2370,5675,755,8395,3850,8225,2830,8400,25100,64475,3990,2050,8050
3/6/2017,15475,6300,2390,5650,760,8475,3920,8300,2830,8550,26200,63400,3950,2110,8075
3/7/2017,15450,6300,2400,5662.5,750,8495,3950,8225,2800,8500,26000,62850,3950,2100,8025
3/8/2017,15500,6275,2400,5662.5,730,8485,3880,8200,2740,8400,25600,62825,3990,2150,7975
3/9/2017,15625,6400,2415,5687.5,735,8485,3960,8150,2720,8250,25900,63625,3980,2150,8000
3/10/2017,15625,6300,2415,5700,730,8460,3950,8150,2710,8150,25750,63500,3990,2200,7925
3/13/2017,15550,6350,2415,5700,725,8480,3950,8325,2730,8250,25400,63000,4030,2130,7950
3/14/2017,15675,6375,2410,5712.5,705,8440,4050,8375,2710,8200,25950,64475,4040,2120,7925
3/15/2017,15650,6400,2430,5725,695,8435,4040,8475,2630,8175,25350,64450,4020,2050,7975
3/16/2017,15875,6600,2505,5787.5,715,8720,4140,8825,2650,8575,25700,65050,4050,2080,8300
3/17/2017,15950,6700,2600,5812.5,760,8800,4110,8700,2540,8475,27000,65250,4010,2070,8325
3/20/2017,16075,6600,2600,5887.5,760,8785,4100,8725,2540,8500,26075,65450,3980,2070,8175
3/21/2017,16250,6575,2600,5900,750,8785,4090,8725,2430,8475,27250,65800,3960,2050,8125
3/22/2017,16325,6600,2640,5887.5,740,8570,4070,8800,2460,8400,27800,65425,3940,2040,8100
3/23/2017,16600,6900,2630,5950,745,8500,4090,8775,2490,8450,27600,65450,3960,2030,8075
3/24/2017,16550,6800,2630,5950,730,8630,4080,8600,2460,8525,27775,64925,4000,2050,8050
3/27/2017,16550,6525,2555,5850,720,8670,4080,8425,2410,8525,27150,64500,4010,2100,7950
3/29/2017,16700,6600,2565,5887.5,745,8730,4150,8375,2540,8725,27850,65500,4010,2130,8000
3/30/2017,16825,6375,2590,5887.5,725,8740,4140,8250,2550,8675,27850,66700,4000,2090,8000
3/31/2017,16550,6475,2595,5850,730,8665,4130,8150,2530,8625,26500,65525,3900,2130,8000
4/3/2017,16575,6450,2605,5875,715,8775,4170,8425,2530,8775,27825,66700,3990,2100,8000
4/4/2017,16750,6550,2605,5875,720,8855,4250,8400,2490,8775,29150,67700,4010,2090,8075
4/5/2017,16750,6550,2605,5875,720,8855,4250,8400,2490,8775,29150,67700,4010,2090,8075
4/6/2017,17325,6700,2635,6212.5,715,9000,4170,8225,2450,8750,29000,68000,4000,2080,8000
4/7/2017,17350,6475,2610,6100,715,9020,4130,8175,2470,8575,28700,68200,3970,2080,7975
4/10/2017,17350,6450,2620,6025,705,9060,4100,8175,2450,8600,28600,67000,3970,2090,7975
4/11/2017,17450,6375,2580,5875,700,8980,4150,8125,2430,8575,29000,65450,3920,2080,7975
4/12/2017,17650,6375,2555,5850,725,9095,4150,8100,2530,8575,29000,64950,3910,2060,7975
4/13/2017,17350,6275,2540,5825,735,9065,4090,8125,2530,8500,28150,64675,3910,1970,7975
4/17/2017,16925,6250,2485,5812.5,720,9060,4010,8150,2480,8375,27225,64600,3930,2050,7975
4/18/2017,16925,6350,2575,5875,710,9060,4070,8200,2400,8375,27850,64900,3950,2020,7950
4/19/2017,16925,6350,2575,5875,710,9060,4070,8200,2400,8375,27850,64900,3950,2020,7950
4/20/2017,17325,6250,2550,5762.5,700,9060,4110,8175,2390,8575,27400,63575,3900,1980,7950
4/21/2017,17475,6150,2585,5700,700,9105,4420,8400,2410,9150,26925,64200,3890,2000,8025
4/25/2017,17400,6200,2625,5775,700,9060,4420,8500,2500,9025,26600,64500,3880,2040,8100
4/26/2017,18000,6400,2645,5912.5,700,9160,4400,8525,2490,9025,27900,65950,3890,2050,8125
4/27/2017,17525,6375,2600,5862.5,695,9150,4370,8700,2470,9000,27250,66400,3860,2080,8450
4/28/2017,17750,6375,2580,5850,695,8900,4370,8775,2430,8950,26900,66400,3820,2030,8375
5/2/2017,17900,6425,2610,5837.5,685,9060,4410,8550,2410,9000,26000,67150,3820,2050,8425
5/3/2017,17750,6400,2640,5787.5,665,9020,4340,8600,2340,8850,25900,67800,3880,2010,8475
5/4/2017,17825,6625,2785,5850,645,9085,4370,8600,2420,8800,25050,68000,3870,2090,8475
5/5/2017,17775,6575,2785,5987.5,630,9095,4340,8625,2390,8700,25050,71400,3900,2180,8475
5/8/2017,17950,6725,2820,6025,640,9200,4340,8600,2420,8800,25900,70000,3780,2250,8450
5/9/2017,18000,6650,2800,6000,630,9240,4340,8625,2420,8700,25500,71200,3810,2340,8475
5/10/2017,17925,6575,2795,6012.5,625,9270,4370,8700,2430,8600,25050,70975,3810,2260,8400
5/12/2017,18000,6675,2805,6000,620,9360,4400,8600,2460,8675,24375,73900,3840,2220,8475
5/15/2017,18250,6525,2860,6062.5,610,9600,4360,8625,2420,8700,24550,73600,3850,2150,8475
5/16/2017,17400,6550,2805,5987.5,700,9560,4340,8575,2360,8600,23825,70500,3860,2100,8375
5/17/2017,16950,6500,2820,6000,705,9550,4340,8700,2290,8350,23100,70100,3840,2140,8475
5/18/2017,17400,6525,2820,6075,695,9515,4310,8700,2300,8500,23450,72025,3910,2180,8450
5/19/2017,17900,6700,2900,6450,700,9750,4530,9100,2350,8750,24150,76500,3970,2240,8650
5/22/2017,17650,6825,2925,6262.5,695,9490,4470,8750,2370,8775,24400,74250,3810,2140,8700
5/23/2017,17700,6575,2895,6125,705,9730,4400,8825,2420,8700,24600,73100,3880,2070,8800
5/24/2017,17475,6525,2830,6200,705,9545,4360,8825,2460,8725,24100,73600,3870,2170,8800
5/26/2017,17575,6475,2845,6075,700,9540,4470,8800,2540,8750,24575,74275,3820,2190,8750
5/29/2017,17775,6525,2840,6175,750,9465,4390,8825,2540,8700,26025,73400,3790,2150,8850
5/30/2017,17600,6525,2840,6212.5,735,9200,4330,8675,2450,8675,27075,73500,3830,2130,8775
5/31/2017,17150,6550,2895,6300,775,9235,4350,8700,2400,8750,27775,73950,3930,2130,8750
6/1/2017,17150,6550,2895,6300,775,9235,4350,8700,2400,8750,27775,73950,3930,2130,8750
